"session","survey","slot","word","use_number","response","response_corrected","lemma","upos"
"g4JaB1MgPE1r4qjranCAuVoa3se9LFY4Hw7KnJj9jwqdBHzKOMXyzPkYnLVzXN3b","English_Word_Ratings_3","w06","mosque",3,"nauseate","nauseate","nauseate","NOUN"
"g4JaB1MgPE1r4qjranCAuVoa3se9LFY4Hw7KnJj9jwqdBHzKOMXyzPkYnLVzXN3b","English_Word_Ratings_3","w06","mosque",4,"donate","donate","donate","ADJ"
"g4JaB1MgPE1r4qjranCAuVoa3se9LFY4Hw7KnJj9jwqdBHzKOMXyzPkYnLVzXN3b","English_Word_Ratings_3","w06","mosque",5,"alternate","alternate","alternate","ADJ"
"g4JaB1MgPE1r4qjranCAuVoa3se9LFY4Hw7KnJj9jwqdBHzKOMXyzPkYnLVzXN3b","English_Word_Ratings_3","w06","mosque",6,"set up","set up","set up","VERB ADP"
"sxZt1pXLM7kUV1KxULkPh8B0LAjLRoiJMkJRsCZ73YaImMKyBOOpLKcmQuG6iNZP","English_Word_Ratings_3","w06","mosque",1,"unravel","unravel","unravel","NOUN"
"sxZt1pXLM7kUV1KxULkPh8B0LAjLRoiJMkJRsCZ73YaImMKyBOOpLKcmQuG6iNZP","English_Word_Ratings_3","w06","mosque",2,"modesty","modesty","modesty","NOUN"
"sxZt1pXLM7kUV1KxULkPh8B0LAjLRoiJMkJRsCZ73YaImMKyBOOpLKcmQuG6iNZP","English_Word_Ratings_3","w06","mosque",3,"google","google","google","PROPN"
"sxZt1pXLM7kUV1KxULkPh8B0LAjLRoiJMkJRsCZ73YaImMKyBOOpLKcmQuG6iNZP","English_Word_Ratings_3","w06","mosque",4,"sew","sew","sew","NOUN"
"A8tz7HX3m2x4GAoKlJAZ1XfBrXKxo5dGxhoV1dKkNdDkugAvJvRJp9tFe33unNJk","English_Word_Ratings_3","w06","mosque",2,"cocnlude","conclude","conclude","VERB"
"A8tz7HX3m2x4GAoKlJAZ1XfBrXKxo5dGxhoV1dKkNdDkugAvJvRJp9tFe33unNJk","English_Word_Ratings_3","w06","mosque",3,"puere","puree","puree","NOUN"
"A8tz7HX3m2x4GAoKlJAZ1XfBrXKxo5dGxhoV1dKkNdDkugAvJvRJp9tFe33unNJk","English_Word_Ratings_3","w06","mosque",4,"woodworking","woodworking","woodworking","VERB"
"A8tz7HX3m2x4GAoKlJAZ1XfBrXKxo5dGxhoV1dKkNdDkugAvJvRJp9tFe33unNJk","English_Word_Ratings_3","w06","mosque",5,"sketchbook","sketchbook","sketchbook","VERB"
"iiEF3G6d0Zwa6x3NPBYACZUcLOZpqLcroUzNwnZmTBRu5KQktL3KH9QJT3QpUY37","English_Word_Ratings_3","w06","mosque",1,"skirt","skirt","skirt","NOUN"
"iiEF3G6d0Zwa6x3NPBYACZUcLOZpqLcroUzNwnZmTBRu5KQktL3KH9QJT3QpUY37","English_Word_Ratings_3","w06","mosque",2,"income","income","income","NOUN"
"iiEF3G6d0Zwa6x3NPBYACZUcLOZpqLcroUzNwnZmTBRu5KQktL3KH9QJT3QpUY37","English_Word_Ratings_3","w06","mosque",3,"aesthetic","aesthetic","aesthetic","ADJ"
"yLAv948rJF5uUpOa1azj6ddWWLX7U3KcGrE4Zl3iQSXxsNsEg2B3M4KSURKG8jYP","English_Word_Ratings_3","w06","mosque",1,"showdown","showdown","showdown","NOUN"
"yLAv948rJF5uUpOa1azj6ddWWLX7U3KcGrE4Zl3iQSXxsNsEg2B3M4KSURKG8jYP","English_Word_Ratings_3","w06","mosque",4,"crab","crab","crab","NOUN"
"v7tq2P9zqG6N3xAH4o8GvO1YBrnWjahz5rdJByCbpdgbhBPOwT65OuHZHKYl1uFR","English_Word_Ratings_3","w06","mosque",1,"alternate","alternate","alternate","ADJ"
"v7tq2P9zqG6N3xAH4o8GvO1YBrnWjahz5rdJByCbpdgbhBPOwT65OuHZHKYl1uFR","English_Word_Ratings_3","w06","mosque",2,"point","point","point","NOUN"
"v7tq2P9zqG6N3xAH4o8GvO1YBrnWjahz5rdJByCbpdgbhBPOwT65OuHZHKYl1uFR","English_Word_Ratings_3","w06","mosque",3,"salivate","salivate","salivate","NOUN"
"d6NyWdJP1bcvb4qi8hcmuNgepBmDczes1g8QpCTab6HT2HBFidygOyOYJg6MzUXt","English_Word_Ratings_3","w06","mosque",1,"strum","strum","strum","NOUN"
"d6NyWdJP1bcvb4qi8hcmuNgepBmDczes1g8QpCTab6HT2HBFidygOyOYJg6MzUXt","English_Word_Ratings_3","w06","mosque",2,"put together","put together","put together","VERB ADV"
"d6NyWdJP1bcvb4qi8hcmuNgepBmDczes1g8QpCTab6HT2HBFidygOyOYJg6MzUXt","English_Word_Ratings_3","w06","mosque",3,"flip","flip","flip","VERB"
"garnFORYQ61r3wCyh826JKL8aDnIglWYXHz7MSvIQBIC8H32nBUgalgql6gZBzlN","English_Word_Ratings_3","w06","mosque",1,"alter","alter","alter","NOUN"
"garnFORYQ61r3wCyh826JKL8aDnIglWYXHz7MSvIQBIC8H32nBUgalgql6gZBzlN","English_Word_Ratings_3","w06","mosque",2,"digest","digest","digest","ADJ"
"garnFORYQ61r3wCyh826JKL8aDnIglWYXHz7MSvIQBIC8H32nBUgalgql6gZBzlN","English_Word_Ratings_3","w06","mosque",3,"sicken","sicken","sicken","ADJ"
"garnFORYQ61r3wCyh826JKL8aDnIglWYXHz7MSvIQBIC8H32nBUgalgql6gZBzlN","English_Word_Ratings_3","w06","mosque",4,"employ","employ","employ","NOUN"
"i7gzsiwaaH625g2xHgXMPfOfI6R9h8LKxyKgcR3DppkfqTpYxlpaGNFv4AOTf78v","English_Word_Ratings_3","w06","mosque",1,"flammable","flammable","flammable","ADJ"
"i7gzsiwaaH625g2xHgXMPfOfI6R9h8LKxyKgcR3DppkfqTpYxlpaGNFv4AOTf78v","English_Word_Ratings_3","w06","mosque",3,"exite","exit","exit","NOUN"
"i7gzsiwaaH625g2xHgXMPfOfI6R9h8LKxyKgcR3DppkfqTpYxlpaGNFv4AOTf78v","English_Word_Ratings_3","w06","mosque",4,"catch up","catch up","catch up","VERB ADP"
"wKTNXd6bXFAL8q4qqOh2llgWoCGmV4nmEB8h4ybNDi4oesm36R1MtrSdkxNsLMnC","English_Word_Ratings_3","w06","mosque",1,"show off","show off","show off","VERB ADP"
"wKTNXd6bXFAL8q4qqOh2llgWoCGmV4nmEB8h4ybNDi4oesm36R1MtrSdkxNsLMnC","English_Word_Ratings_3","w06","mosque",2,"location","location","location","NOUN"
"wKTNXd6bXFAL8q4qqOh2llgWoCGmV4nmEB8h4ybNDi4oesm36R1MtrSdkxNsLMnC","English_Word_Ratings_3","w06","mosque",3,"bask","bask","bask","NOUN"
"wKTNXd6bXFAL8q4qqOh2llgWoCGmV4nmEB8h4ybNDi4oesm36R1MtrSdkxNsLMnC","English_Word_Ratings_3","w06","mosque",4,"pillow","pillow","pillow","NOUN"
"GoSFbC6zIahLMncIpKDjoQ5dleIxSC8jVVFIn9Km4i5Y1NIhpLJUPrByLuQc21a6","English_Word_Ratings_3","w06","mosque",1,"birdfeeder","bird feeder","bird feeder","NOUN NOUN"
"GoSFbC6zIahLMncIpKDjoQ5dleIxSC8jVVFIn9Km4i5Y1NIhpLJUPrByLuQc21a6","English_Word_Ratings_3","w06","mosque",2,"swab","swab","swab","X"
"GoSFbC6zIahLMncIpKDjoQ5dleIxSC8jVVFIn9Km4i5Y1NIhpLJUPrByLuQc21a6","English_Word_Ratings_3","w06","mosque",3,"microphone","microphone","microphone","NOUN"
"GoSFbC6zIahLMncIpKDjoQ5dleIxSC8jVVFIn9Km4i5Y1NIhpLJUPrByLuQc21a6","English_Word_Ratings_3","w06","mosque",5,"purpose","purpose","purpose","VERB"
"sBacIiuSQV6IuSUPRTFQmqG3UmmTN9xKph2xv2OOURpgUNOKXSQsxnE8Saex7WkV","English_Word_Ratings_3","w06","mosque",1,"cope","cope","cope","VERB"
"sBacIiuSQV6IuSUPRTFQmqG3UmmTN9xKph2xv2OOURpgUNOKXSQsxnE8Saex7WkV","English_Word_Ratings_3","w06","mosque",2,"tune","tune","tune","NOUN"
"kO56Jn0idpJWnDDMSRMIU9DECzlitjq3w7Z1s2KfSCMDE6YZiy9U0xnv6wljxLlh","English_Word_Ratings_3","w06","mosque",1,"stock","stock","stock","NOUN"
"kO56Jn0idpJWnDDMSRMIU9DECzlitjq3w7Z1s2KfSCMDE6YZiy9U0xnv6wljxLlh","English_Word_Ratings_3","w06","mosque",2,"purpose","purpose","purpose","VERB"
"kO56Jn0idpJWnDDMSRMIU9DECzlitjq3w7Z1s2KfSCMDE6YZiy9U0xnv6wljxLlh","English_Word_Ratings_3","w06","mosque",3,"role play","role play","role play","NOUN NOUN"
"LSuU7j19LztOjJyzbaQVC813k4Xs1HHJRzjUOC3xGQR21Jg71xWUBLSqxxfwF8n3","English_Word_Ratings_3","w06","mosque",1,"alleviate","alleviate","alleviate","NOUN"
"LSuU7j19LztOjJyzbaQVC813k4Xs1HHJRzjUOC3xGQR21Jg71xWUBLSqxxfwF8n3","English_Word_Ratings_3","w06","mosque",2,"immolate","immolate","immolate","ADJ"
"LSuU7j19LztOjJyzbaQVC813k4Xs1HHJRzjUOC3xGQR21Jg71xWUBLSqxxfwF8n3","English_Word_Ratings_3","w06","mosque",3,"dance","dance","dance","NOUN"
"YReDSBupRsykKwPjPFxhEKJ9WrWhRKquBSvqA45zIjX2ea9uVVVtSygOIdC1LG2h","English_Word_Ratings_3","w06","mosque",1,"coordinate","coordinate","coordinate","VERB"
"YReDSBupRsykKwPjPFxhEKJ9WrWhRKquBSvqA45zIjX2ea9uVVVtSygOIdC1LG2h","English_Word_Ratings_3","w06","mosque",2,"chastise","chastise","chastise","NOUN"
"YReDSBupRsykKwPjPFxhEKJ9WrWhRKquBSvqA45zIjX2ea9uVVVtSygOIdC1LG2h","English_Word_Ratings_3","w06","mosque",3,"warm up","warm up","warm up","VERB ADP"
"YReDSBupRsykKwPjPFxhEKJ9WrWhRKquBSvqA45zIjX2ea9uVVVtSygOIdC1LG2h","English_Word_Ratings_3","w06","mosque",4,"laundry","laundry","laundry","NOUN"
"YReDSBupRsykKwPjPFxhEKJ9WrWhRKquBSvqA45zIjX2ea9uVVVtSygOIdC1LG2h","English_Word_Ratings_3","w06","mosque",5,"luck","luck","luck","NOUN"
"YReDSBupRsykKwPjPFxhEKJ9WrWhRKquBSvqA45zIjX2ea9uVVVtSygOIdC1LG2h","English_Word_Ratings_3","w06","mosque",6,"annihilate","annihilate","annihilate","NOUN"
"YReDSBupRsykKwPjPFxhEKJ9WrWhRKquBSvqA45zIjX2ea9uVVVtSygOIdC1LG2h","English_Word_Ratings_3","w06","mosque",7,"link","link","link","NOUN"
"YReDSBupRsykKwPjPFxhEKJ9WrWhRKquBSvqA45zIjX2ea9uVVVtSygOIdC1LG2h","English_Word_Ratings_3","w06","mosque",8,"umbrella","umbrella","umbrella","NOUN"
"YReDSBupRsykKwPjPFxhEKJ9WrWhRKquBSvqA45zIjX2ea9uVVVtSygOIdC1LG2h","English_Word_Ratings_3","w06","mosque",9,"comfortable","comfortable","comfortable","ADJ"
"HgQcnYS7bLBLsGHsEWYXm89MfSMSM8NNKgbmYc1Ws5lXQCnjE1r1xFC1VARqczsu","English_Word_Ratings_3","w06","mosque",1,"rag","rag","rag","NOUN"
"HgQcnYS7bLBLsGHsEWYXm89MfSMSM8NNKgbmYc1Ws5lXQCnjE1r1xFC1VARqczsu","English_Word_Ratings_3","w06","mosque",4,"sip","sip","sip","NOUN"
"DN6wJxt2qT1Np5PlWQiffYY3Uj2fhio8LP2BS98Ht1WUs0dFRBairReZaXoTmHEP","English_Word_Ratings_3","w06","mosque",1,"chastise","chastise","chastise","NOUN"
"DN6wJxt2qT1Np5PlWQiffYY3Uj2fhio8LP2BS98Ht1WUs0dFRBairReZaXoTmHEP","English_Word_Ratings_3","w06","mosque",2,"knock over","knock over","knock over","NOUN ADV"
"DN6wJxt2qT1Np5PlWQiffYY3Uj2fhio8LP2BS98Ht1WUs0dFRBairReZaXoTmHEP","English_Word_Ratings_3","w06","mosque",3,"flirt","flirt","flirt","NOUN"
"DN6wJxt2qT1Np5PlWQiffYY3Uj2fhio8LP2BS98Ht1WUs0dFRBairReZaXoTmHEP","English_Word_Ratings_3","w06","mosque",4,"tithe","tithe","tithe","DET"
"DN6wJxt2qT1Np5PlWQiffYY3Uj2fhio8LP2BS98Ht1WUs0dFRBairReZaXoTmHEP","English_Word_Ratings_3","w06","mosque",5,"terminate","terminate","terminate","NOUN"
"o5DMFT7lEisuLPj9cmVBQLnIxZkz0iM23cfDJOL9HqvghxE6MFdH5AfsRQ9r0D2j","English_Word_Ratings_3","w06","mosque",1,"reveal","reveal","reveal","ADJ"
"o5DMFT7lEisuLPj9cmVBQLnIxZkz0iM23cfDJOL9HqvghxE6MFdH5AfsRQ9r0D2j","English_Word_Ratings_3","w06","mosque",2,"milkshake","milkshake","milkshake","NOUN"
"FibKe5OYiPqz2UUn75mURehUDCnnAmvduGjCpCkj9jFTXR7BfZxkaHsHG0ZZQtwF","English_Word_Ratings_3","w06","mosque",1,"chisel","chisel","chisel","NOUN"
"FibKe5OYiPqz2UUn75mURehUDCnnAmvduGjCpCkj9jFTXR7BfZxkaHsHG0ZZQtwF","English_Word_Ratings_3","w06","mosque",2,"sunbathe","sunbathe","sunbato","NOUN"
"FibKe5OYiPqz2UUn75mURehUDCnnAmvduGjCpCkj9jFTXR7BfZxkaHsHG0ZZQtwF","English_Word_Ratings_3","w06","mosque",3,"st up","st up","st up","VERB ADP"
"50X4V7q3Et1XAYfAEDSwioMfQS8YbRUtzDW2SFCVjvd0kNGpkiwqdWUnTkiNNE80","English_Word_Ratings_3","w06","mosque",2,"plug in","plug in","plug in","VERB ADV"
"50X4V7q3Et1XAYfAEDSwioMfQS8YbRUtzDW2SFCVjvd0kNGpkiwqdWUnTkiNNE80","English_Word_Ratings_3","w06","mosque",3,"pay respect","pay respect","pay respect","VERB NOUN"
"50X4V7q3Et1XAYfAEDSwioMfQS8YbRUtzDW2SFCVjvd0kNGpkiwqdWUnTkiNNE80","English_Word_Ratings_3","w06","mosque",4,"pullup","pull up","pull up","VERB ADP"
"50X4V7q3Et1XAYfAEDSwioMfQS8YbRUtzDW2SFCVjvd0kNGpkiwqdWUnTkiNNE80","English_Word_Ratings_3","w06","mosque",5,"lecture","lecture","lecture","NOUN"
"50X4V7q3Et1XAYfAEDSwioMfQS8YbRUtzDW2SFCVjvd0kNGpkiwqdWUnTkiNNE80","English_Word_Ratings_3","w06","mosque",6,"knock over","knock over","knock over","NOUN ADV"
"50X4V7q3Et1XAYfAEDSwioMfQS8YbRUtzDW2SFCVjvd0kNGpkiwqdWUnTkiNNE80","English_Word_Ratings_3","w06","mosque",7,"nurture","nurture","nurture","VERB"
"50X4V7q3Et1XAYfAEDSwioMfQS8YbRUtzDW2SFCVjvd0kNGpkiwqdWUnTkiNNE80","English_Word_Ratings_3","w06","mosque",8,"promise","promise","promise","NOUN"
"WERLbHrisM97Sa8njspLxo48hq1D6V8RsVCSTTGotC7HiHvIiUCrNVOlUHbScfKy","English_Word_Ratings_3","w07","sunfish",1,"climb","climb","climb","VERB"
"WERLbHrisM97Sa8njspLxo48hq1D6V8RsVCSTTGotC7HiHvIiUCrNVOlUHbScfKy","English_Word_Ratings_3","w07","sunfish",2,"wig","wig","wig","X"
"WERLbHrisM97Sa8njspLxo48hq1D6V8RsVCSTTGotC7HiHvIiUCrNVOlUHbScfKy","English_Word_Ratings_3","w07","sunfish",3,"advisor","advisor","advisor","NOUN"
"WERLbHrisM97Sa8njspLxo48hq1D6V8RsVCSTTGotC7HiHvIiUCrNVOlUHbScfKy","English_Word_Ratings_3","w07","sunfish",4,"gloat","gloat","gloat","NOUN"
"WERLbHrisM97Sa8njspLxo48hq1D6V8RsVCSTTGotC7HiHvIiUCrNVOlUHbScfKy","English_Word_Ratings_3","w07","sunfish",5,"spray","spray","spray","NOUN"
"WERLbHrisM97Sa8njspLxo48hq1D6V8RsVCSTTGotC7HiHvIiUCrNVOlUHbScfKy","English_Word_Ratings_3","w07","sunfish",6,"assort","assort","assort","NOUN"
"lzZBcD4N5WdlEJp4FXc4WDU0QXXMUZa3saiMJqn8EsCLw7dkUMjuSISR0HfCREb4","English_Word_Ratings_3","w07","sunfish",1,"refridgerat","refrigerate","refrigerate","VERB"
"lzZBcD4N5WdlEJp4FXc4WDU0QXXMUZa3saiMJqn8EsCLw7dkUMjuSISR0HfCREb4","English_Word_Ratings_3","w07","sunfish",2,"washer","washer","washer","NOUN"
"OQxE9L7Mw12SKUcq9pZmmo3FxWc2uCuUHaraGy5sZW9vGR9PSug2a5hMNwjVlA5c","English_Word_Ratings_3","w07","sunfish",1,"startle","startle","startle","NOUN"
"OQxE9L7Mw12SKUcq9pZmmo3FxWc2uCuUHaraGy5sZW9vGR9PSug2a5hMNwjVlA5c","English_Word_Ratings_3","w07","sunfish",2,"augment","augment","augment","NOUN"
"OQxE9L7Mw12SKUcq9pZmmo3FxWc2uCuUHaraGy5sZW9vGR9PSug2a5hMNwjVlA5c","English_Word_Ratings_3","w07","sunfish",3,"buzz","buzz","buzz","NOUN"
"OQxE9L7Mw12SKUcq9pZmmo3FxWc2uCuUHaraGy5sZW9vGR9PSug2a5hMNwjVlA5c","English_Word_Ratings_3","w07","sunfish",4,"panic","panic","panic","NOUN"
"VsSi9vBmSPfWlt7NRbLMin20fVJgh5EyxhB0M3tiDqMhDEh6ip526THZdwm0Gup1","English_Word_Ratings_3","w07","sunfish",1,"pull-up","pull-up","pull - up","NOUN PUNCT NOUN"
"VsSi9vBmSPfWlt7NRbLMin20fVJgh5EyxhB0M3tiDqMhDEh6ip526THZdwm0Gup1","English_Word_Ratings_3","w07","sunfish",3,"achery","archery","archery","NOUN"
"VsSi9vBmSPfWlt7NRbLMin20fVJgh5EyxhB0M3tiDqMhDEh6ip526THZdwm0Gup1","English_Word_Ratings_3","w07","sunfish",4,"dilute","dilute","dilute","ADJ"
"VsSi9vBmSPfWlt7NRbLMin20fVJgh5EyxhB0M3tiDqMhDEh6ip526THZdwm0Gup1","English_Word_Ratings_3","w07","sunfish",5,"moo","moo","moo","NOUN"
"1rQGGdmkluNiDXwCZmvMMjeDbNuEovZX9qG1U4NeMzFi5e2GsTSOsUHnaqrIz503","English_Word_Ratings_3","w07","sunfish",1,"herb","herb","herb","X"
"1rQGGdmkluNiDXwCZmvMMjeDbNuEovZX9qG1U4NeMzFi5e2GsTSOsUHnaqrIz503","English_Word_Ratings_3","w07","sunfish",2,"treasur","treasure","treasure","NOUN"
"1rQGGdmkluNiDXwCZmvMMjeDbNuEovZX9qG1U4NeMzFi5e2GsTSOsUHnaqrIz503","English_Word_Ratings_3","w07","sunfish",3,"snipe","snipe","snipe","NOUN"
"1rQGGdmkluNiDXwCZmvMMjeDbNuEovZX9qG1U4NeMzFi5e2GsTSOsUHnaqrIz503","English_Word_Ratings_3","w07","sunfish",4,"bulk","bulk","bulk","NOUN"
"1rQGGdmkluNiDXwCZmvMMjeDbNuEovZX9qG1U4NeMzFi5e2GsTSOsUHnaqrIz503","English_Word_Ratings_3","w07","sunfish",5,"explicit","explicit","explicit","VERB"
"1rQGGdmkluNiDXwCZmvMMjeDbNuEovZX9qG1U4NeMzFi5e2GsTSOsUHnaqrIz503","English_Word_Ratings_3","w07","sunfish",6,"tarp","tarp","tarp","NOUN"
"g4JaB1MgPE1r4qjranCAuVoa3se9LFY4Hw7KnJj9jwqdBHzKOMXyzPkYnLVzXN3b","English_Word_Ratings_3","w07","sunfish",2,"stink","stink","stink","NOUN"
"g4JaB1MgPE1r4qjranCAuVoa3se9LFY4Hw7KnJj9jwqdBHzKOMXyzPkYnLVzXN3b","English_Word_Ratings_3","w07","sunfish",3,"hire","hire","hire","VERB"
"g4JaB1MgPE1r4qjranCAuVoa3se9LFY4Hw7KnJj9jwqdBHzKOMXyzPkYnLVzXN3b","English_Word_Ratings_3","w07","sunfish",4,"high","high","high","INTJ"
"sxZt1pXLM7kUV1KxULkPh8B0LAjLRoiJMkJRsCZ73YaImMKyBOOpLKcmQuG6iNZP","English_Word_Ratings_3","w07","sunfish",2,"oven mitt","oven mitt","oven mitt","ADJ NOUN"
"sxZt1pXLM7kUV1KxULkPh8B0LAjLRoiJMkJRsCZ73YaImMKyBOOpLKcmQuG6iNZP","English_Word_Ratings_3","w07","sunfish",3,"critique","critique","critique","NOUN"
"A8tz7HX3m2x4GAoKlJAZ1XfBrXKxo5dGxhoV1dKkNdDkugAvJvRJp9tFe33unNJk","English_Word_Ratings_3","w07","sunfish",1,"launder","launder","launder","NOUN"
"A8tz7HX3m2x4GAoKlJAZ1XfBrXKxo5dGxhoV1dKkNdDkugAvJvRJp9tFe33unNJk","English_Word_Ratings_3","w07","sunfish",2,"leadership","leadership","leadership","NOUN"
"A8tz7HX3m2x4GAoKlJAZ1XfBrXKxo5dGxhoV1dKkNdDkugAvJvRJp9tFe33unNJk","English_Word_Ratings_3","w07","sunfish",3,"impress","impress","impress","ADJ"
"A8tz7HX3m2x4GAoKlJAZ1XfBrXKxo5dGxhoV1dKkNdDkugAvJvRJp9tFe33unNJk","English_Word_Ratings_3","w07","sunfish",4,"communion","communion","communion","NOUN"
"A8tz7HX3m2x4GAoKlJAZ1XfBrXKxo5dGxhoV1dKkNdDkugAvJvRJp9tFe33unNJk","English_Word_Ratings_3","w07","sunfish",7,"turn in","turn in","turn in","VERB ADP"
"A8tz7HX3m2x4GAoKlJAZ1XfBrXKxo5dGxhoV1dKkNdDkugAvJvRJp9tFe33unNJk","English_Word_Ratings_3","w07","sunfish",8,"soil","soil","soil","NOUN"
"iiEF3G6d0Zwa6x3NPBYACZUcLOZpqLcroUzNwnZmTBRu5KQktL3KH9QJT3QpUY37","English_Word_Ratings_3","w07","sunfish",1,"storage","storage","storage","NOUN"
"iiEF3G6d0Zwa6x3NPBYACZUcLOZpqLcroUzNwnZmTBRu5KQktL3KH9QJT3QpUY37","English_Word_Ratings_3","w07","sunfish",2,"hair cut","hair cut","hair cut","NOUN NOUN"
"iiEF3G6d0Zwa6x3NPBYACZUcLOZpqLcroUzNwnZmTBRu5KQktL3KH9QJT3QpUY37","English_Word_Ratings_3","w07","sunfish",3,"refurbish","refurbish","refurbish","INTJ"
"iiEF3G6d0Zwa6x3NPBYACZUcLOZpqLcroUzNwnZmTBRu5KQktL3KH9QJT3QpUY37","English_Word_Ratings_3","w07","sunfish",4,"oil","oil","oil","NOUN"
"iiEF3G6d0Zwa6x3NPBYACZUcLOZpqLcroUzNwnZmTBRu5KQktL3KH9QJT3QpUY37","English_Word_Ratings_3","w07","sunfish",5,"send away","send away","send away","VERB ADV"
"iiEF3G6d0Zwa6x3NPBYACZUcLOZpqLcroUzNwnZmTBRu5KQktL3KH9QJT3QpUY37","English_Word_Ratings_3","w07","sunfish",6,"soccer","soccer","soccer","NOUN"
"yLAv948rJF5uUpOa1azj6ddWWLX7U3KcGrE4Zl3iQSXxsNsEg2B3M4KSURKG8jYP","English_Word_Ratings_3","w07","sunfish",1,"snowball","snowball","snowball","NOUN"
"yLAv948rJF5uUpOa1azj6ddWWLX7U3KcGrE4Zl3iQSXxsNsEg2B3M4KSURKG8jYP","English_Word_Ratings_3","w07","sunfish",2,"prop","prop","prop","NOUN"
"yLAv948rJF5uUpOa1azj6ddWWLX7U3KcGrE4Zl3iQSXxsNsEg2B3M4KSURKG8jYP","English_Word_Ratings_3","w07","sunfish",3,"sugar","sugar","sugar","NOUN"
"yLAv948rJF5uUpOa1azj6ddWWLX7U3KcGrE4Zl3iQSXxsNsEg2B3M4KSURKG8jYP","English_Word_Ratings_3","w07","sunfish",4,"nut","nut","nut","ADV"
"v7tq2P9zqG6N3xAH4o8GvO1YBrnWjahz5rdJByCbpdgbhBPOwT65OuHZHKYl1uFR","English_Word_Ratings_3","w07","sunfish",1,"write","write","write","X"
"v7tq2P9zqG6N3xAH4o8GvO1YBrnWjahz5rdJByCbpdgbhBPOwT65OuHZHKYl1uFR","English_Word_Ratings_3","w07","sunfish",2,"cash","cash","cash","NOUN"
"v7tq2P9zqG6N3xAH4o8GvO1YBrnWjahz5rdJByCbpdgbhBPOwT65OuHZHKYl1uFR","English_Word_Ratings_3","w07","sunfish",3,"deserve","deserve","deserve","VERB"
"d6NyWdJP1bcvb4qi8hcmuNgepBmDczes1g8QpCTab6HT2HBFidygOyOYJg6MzUXt","English_Word_Ratings_3","w07","sunfish",1,"activity","activity","activity","NOUN"
"d6NyWdJP1bcvb4qi8hcmuNgepBmDczes1g8QpCTab6HT2HBFidygOyOYJg6MzUXt","English_Word_Ratings_3","w07","sunfish",2,"deflate","deflate","deflate","NOUN"
"d6NyWdJP1bcvb4qi8hcmuNgepBmDczes1g8QpCTab6HT2HBFidygOyOYJg6MzUXt","English_Word_Ratings_3","w07","sunfish",3,"saddle","saddle","saddle","NOUN"
"garnFORYQ61r3wCyh826JKL8aDnIglWYXHz7MSvIQBIC8H32nBUgalgql6gZBzlN","English_Word_Ratings_3","w07","sunfish",1,"vent","vent","vent","NOUN"
"garnFORYQ61r3wCyh826JKL8aDnIglWYXHz7MSvIQBIC8H32nBUgalgql6gZBzlN","English_Word_Ratings_3","w07","sunfish",2,"diagnose","diagnose","diagnose","NOUN"
"garnFORYQ61r3wCyh826JKL8aDnIglWYXHz7MSvIQBIC8H32nBUgalgql6gZBzlN","English_Word_Ratings_3","w07","sunfish",3,"cup","cup","cup","NOUN"
"garnFORYQ61r3wCyh826JKL8aDnIglWYXHz7MSvIQBIC8H32nBUgalgql6gZBzlN","English_Word_Ratings_3","w07","sunfish",4,"spank","spank","spank","NOUN"
"garnFORYQ61r3wCyh826JKL8aDnIglWYXHz7MSvIQBIC8H32nBUgalgql6gZBzlN","English_Word_Ratings_3","w07","sunfish",5,"hallucinate","hallucinate","hallucinate","VERB"
"i7gzsiwaaH625g2xHgXMPfOfI6R9h8LKxyKgcR3DppkfqTpYxlpaGNFv4AOTf78v","English_Word_Ratings_3","w07","sunfish",1,"air","air","air","NOUN"
"i7gzsiwaaH625g2xHgXMPfOfI6R9h8LKxyKgcR3DppkfqTpYxlpaGNFv4AOTf78v","English_Word_Ratings_3","w07","sunfish",2,"advocate","advocate","advocate","NOUN"
"i7gzsiwaaH625g2xHgXMPfOfI6R9h8LKxyKgcR3DppkfqTpYxlpaGNFv4AOTf78v","English_Word_Ratings_3","w07","sunfish",3,"secrecy","secrecy","secrecy","NOUN"
"i7gzsiwaaH625g2xHgXMPfOfI6R9h8LKxyKgcR3DppkfqTpYxlpaGNFv4AOTf78v","English_Word_Ratings_3","w07","sunfish",4,"peruse","peruse","peruse","NOUN"
"i7gzsiwaaH625g2xHgXMPfOfI6R9h8LKxyKgcR3DppkfqTpYxlpaGNFv4AOTf78v","English_Word_Ratings_3","w07","sunfish",5,"masturbat","masturbate","masturbate","NOUN"
"i7gzsiwaaH625g2xHgXMPfOfI6R9h8LKxyKgcR3DppkfqTpYxlpaGNFv4AOTf78v","English_Word_Ratings_3","w07","sunfish",6,"critique","critique","critique","NOUN"
"i7gzsiwaaH625g2xHgXMPfOfI6R9h8LKxyKgcR3DppkfqTpYxlpaGNFv4AOTf78v","English_Word_Ratings_3","w07","sunfish",7,"holiday","holiday","holiday","NOUN"
"i7gzsiwaaH625g2xHgXMPfOfI6R9h8LKxyKgcR3DppkfqTpYxlpaGNFv4AOTf78v","English_Word_Ratings_3","w07","sunfish",8,"render","render","render","VERB"
"wKTNXd6bXFAL8q4qqOh2llgWoCGmV4nmEB8h4ybNDi4oesm36R1MtrSdkxNsLMnC","English_Word_Ratings_3","w07","sunfish",1,"bench","bench","bench","NOUN"
